glycan_id,glycan,species,label,inferred_origin,link,source,Unnamed: 0.1,ID,Link,Species_x,split,name,Unnamed: 0,Species_y,Genus,Family,Order,Class,Phylum,Kingdom,Domain,ref,glytoucan_id,glycan_type,disease_association,disease_id,disease_sample,disease_direction,disease_ref,disease_species,tissue_sample,tissue_id,tissue_ref,tissue_species,Composition
8941.0,Man(a1-2)RhaOMe(a1-3)Rha(a1-2)Man,['Burkholderia_multivorans'],1.0,,,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8949.0,Ribf(b1-3)[Glc(b1-2)]Rha(a1-3)Rha(a1-2)Rha(a1-2)Rha,['Gluconacetobacter_diazotrophicus'],1.0,,,glycobase.csv,,,,,,,10171.0,['Gluconacetobacter_diazotrophicus'],['Gluconacetobacter'],['Acetobacteraceae'],['Rhodospirillales'],['Alphaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria'],[''],,,[],[],[],[],[],[],[],[],[],[],{}
8965.0,GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,,1.0,Chordata,,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8970.0,Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)[NeuNAc(a2-3)Gal(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9001.0,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9031.0,Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-3)[Fuc(a1-2)[Gal(b1-4)]GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['Homo_sapiens'],0.0,,N,glycobase.csv,,,,,,,11430.0,['Homo_sapiens'],['Homo'],['Hominidae'],['Primates'],['Mammalia'],['Chordata'],['Animalia'],['Eukarya'],[''],,N,[],[],[],[],[],[],[],[],[],[],"{'dHex': 2, 'Hex': 7, 'HexNAc': 6}"
9035.0,NeuNAc(a2-6)Gal(b1-4)GlcNAc,"['Helicobacter_pylori', 'Homo_sapiens']",0.0,,N,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9044.0,GalOS(b1-4)GlcNAc(b1-2)Man(a1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048.0,Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,"['Homo_sapiens', 'Mesocricetus_auratus', 'Mus_musculus', 'Rattus_norvegicus']",0.0,,N,glycobase.csv,,,,,,,189.0,"['Bos_grunniens', 'Bos_taurus', 'Butea_monosperma', 'Cricetulus_griseus', 'Felis_catus', 'Homo_sapiens', 'Larus_crassirostris', 'Mesocricetus_auratus', 'Mus_musculus', 'Oryzias_latipes', 'Rattus_norvegicus', 'undetermined', 'Bos_taurus', 'Homo_sapiens', 'Sus_scrofa']","['Bos', 'Bos', 'Butea', 'Cricetulus', 'Felis', 'Homo', 'Larus', 'Mesocricetus', 'Mus', 'Oryzias', 'Rattus', 'undetermined', 'Bos', 'Homo', 'Sus']","['Bovidae', 'Bovidae', 'Fabaceae', 'Cricetidae', 'Felidae', 'Hominidae', 'Laridae', 'Cricetidae', 'Muridae', 'Adrianichthyidae', 'Muridae', 'undetermined', 'Bovidae', 'Hominidae', 'Suidae']","['Artiodactyla', 'Artiodactyla', 'Fabales', 'Rodentia', 'Carnivora', 'Primates', 'Charadriiformes', 'Rodentia', 'Rodentia', 'Beloniformes', 'Rodentia', 'undetermined', 'Artiodactyla', 'Primates', 'Artiodactyla']","['Mammalia', 'Mammalia', 'Dicotyledons', 'Mammalia', 'Mammalia', 'Mammalia', 'Aves', 'Mammalia', 'Mammalia', 'Actinopterygii', 'Mammalia', 'Mammalia', 'Mammalia', 'Mammalia', 'Mammalia']","['Chordata', 'Chordata', 'Angiosperms', 'Chordata', 'Chordata', 'Chordata', 'Chordata', 'Chordata', 'Chordata', 'Chordata', 'Chordata', 'Chordata', 'Chordata', 'Chordata', 'Chordata']","['Animalia', 'Animalia', 'Plantae', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Animalia', 'Animalia']","['Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya', 'Eukarya']","['', '', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6784322/', '', '', '', 'https://pubmed.ncbi.nlm.nih.gov/19240272/', '', '', 'https://www.tandfonline.com/doi/full/10.1080/09553002.2021.1864500', '', '', 'https://pubmed.ncbi.nlm.nih.gov/38096130/', 'https://pubmed.ncbi.nlm.nih.gov/38096130/', 'https://pubmed.ncbi.nlm.nih.gov/38096130/']",G88800UV,N,[],[],[],[],[],[],"['albumen', 'amnion', 'dendritic_cells', 'kidney', 'liver', 'milk', 'milk', 'ovary', 'plasma', 'sperm', 'thymus', 'milk', 'milk', 'milk']","['UBERON:0008944', 'UBERON:0000305', 'CL_0000451', 'UBERON:0002113', 'UBERON:0002107', 'UBERON:0001913', 'UBERON:0001913', 'UBERON:0000992', 'ENVO:01000798', 'CL:0000019', 'UBERON:0002370', 'UBERON:0001913', 'UBERON:0001913', 'UBERON:0001913']","['https://pubmed.ncbi.nlm.nih.gov/19240272/', 'https://pubmed.ncbi.nlm.nih.gov/2297756/', 'http://www.functionalglycomics.org/glycomics/SampleServlet?operationType=view&key=253', 'https://doi.org/10.1021/bi00415a038', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6784322/', 'https://pubmed.ncbi.nlm.nih.gov/34973737/', 'https://pubmed.ncbi.nlm.nih.gov/34973737/', 'https://doi.org/10.1093/glycob/10.4.421', 'https://doi.org/10.1021/bi00617a021', 'https://pubmed.ncbi.nlm.nih.gov/35183770/', 'http://www.functionalglycomics.org/glycomics/SampleServlet?operationType=view&key=85', 'https://pubmed.ncbi.nlm.nih.gov/38096130/', 'https://pubmed.ncbi.nlm.nih.gov/38096130/', 'https://pubmed.ncbi.nlm.nih.gov/38096130/']","['Larus_crassirostris', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Bos_taurus', 'Bos_grunniens', 'Homo_sapiens', 'Homo_sapiens', 'Homo_sapiens', 'Mus_musculus', 'Bos_taurus', 'Homo_sapiens', 'Sus_scrofa']","{'Hex': 7, 'HexNAc': 6}"
9057.0,[Galf(a1-4)]Gal(a1-3)ManNAc(b1-6)GalfOAc(b1-3)GlcNAc(b1-2)Gal,['Salmonella_sp'],1.0,,,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9072.0,GlcNAc(b1-4)Gal(b1-4)GlcNAc,,1.0,Columbiformes,,glycobase.csv,,,,,,,36842.0,[],[],[],[],[],[],[],[],[],G77883VQ,,[],[],[],[],[],[],[],[],[],[],"{'HexNAc': 2, 'Hex': 1}"
9097.0,GalNAc(a1-3)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)GalNAc,['Homo_sapiens'],0.0,,O,glycobase.csv,,,,,,,12112.0,['Homo_sapiens'],['Homo'],['Hominidae'],['Primates'],['Mammalia'],['Chordata'],['Animalia'],['Eukarya'],[''],G43415UJ,O,[],[],[],[],[],[],['colonic_mucosa'],['UBERON:0000317'],['https://pubmed.ncbi.nlm.nih.gov/4008490/'],['Homo_sapiens'],"{'HexNAc': 5, 'Hex': 2}"
9111.0,Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,"['Abrus_precatorius', 'Acremonium_sp', 'Apis_sp', 'Arabidopsis_thaliana', 'Artemisia_vulgaris', 'Aspergillus_niger', 'Astacus_leptodactylus', 'AvianInfluenzaA_Virus', 'Bombyx_mori', 'Bos_taurus', 'Caenorhabditis_elegans', 'Columbia_livia', 'Daucus_carota', 'Fusarium_graminearum', 'Fusarium_sp', 'Homo_sapiens', 'Kinetoplastids', 'Komagataella_pastoris', 'Mamestra_brassicae', 'Marburg_Virus', 'MinkCellFocusForming_Virus', 'Mus_musculus', 'Oryza_sativa', 'Phaseolus_lunatus', 'Phaseolus_vulgaris', 'Ricinus_communis', 'Saccharomyces_cerevisiae', 'Schistosoma_mansoni', 'Spinacia_oleracea', 'SpleenFocusForming_Virus', 'Spodoptera_frugiperda', 'Tetronarce_californica', 'Trypanosoma_brucei']",0.0,,N,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9113.0,[Glc(a1-3)]Rha(a1-2)Rha(a1-3)Rha(a1-3)GlcNAc(b1-2)RhaOAc,['Shigella_flexneri'],1.0,,,glycobase.csv,,,,,,,19565.0,['Shigella_flexneri'],['Shigella'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria'],['https://cdnsciencepub.com/doi/10.1139/cjc-2015-0594'],,repeat,[],[],[],[],[],[],[],[],[],[],"{'Hex': 1, 'dHex': 4, 'HexNAc': 1, 'Ac': 1}"
9124.0,Gal(b1-3)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,glycobase.csv,,,,,,,11577.0,['Homo_sapiens'],['Homo'],['Hominidae'],['Primates'],['Mammalia'],['Chordata'],['Animalia'],['Eukarya'],[''],G16679DU,N,[],[],[],[],[],[],['kidney'],['UBERON:0002113'],['https://doi.org/10.1007/bf01053197'],['Homo_sapiens'],"{'Hex': 7, 'HexNAc': 6, 'dHex': 1}"
9125.0,Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-3)Glc,['Homo_sapiens'],0.0,,free,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9131.0,[Col(a1-2)]Glc(b1-3)GalNAc(a1-3)[Glc(a1-6)]GalNAc(b1-6)Glc,['Yersinia_pseudotuberculosis'],1.0,,,glycobase.csv,,,,,,,21746.0,['Yersinia_pseudotuberculosis'],['Yersinia'],['Yersiniaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria'],[''],,repeat,[],[],[],[],[],[],[],[],[],[],{}
9147.0,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,"['Homo_sapiens', 'Mus_musculus', 'Sus_scrofa']",0.0,,N,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9154.0,Tyv(a1-3)Man(b1-4)Rha(a1-3)Gal(a1-6)Man,['Salmonella_enterica'],1.0,,,glycobase.csv,,,,,,,18823.0,['Salmonella_enterica'],['Salmonella'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria'],[''],,,[],[],[],[],[],[],[],[],[],[],{}
9159.0,Gal(a1-6)Gal(a1-4)[Glc(b1-3)]GalNAc(a1-3)GalNAcOAc(b1-2)Gal,['Salmonella_sp'],1.0,,,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9245.0,Glc(a1-4)GalNAcA(a1-3)[Glc(a1-4)]GalNAcA(a1-3)GlcNAc(a1-4)Glc,['Vibrio_cholerae'],1.0,,,glycobase.csv,,,,,,,21264.0,['Vibrio_cholerae'],['Vibrio'],['Vibrionaceae'],['Vibrionales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria'],[''],,,[],[],[],[],[],[],[],[],[],[],"{'Hex': 3, 'HexNAc': 3}"
9267.0,GlcNAcOAc(a1-4)GalNAcA(a1-3)QuiNAc(b1-4)GlcNAcOAc,"['Acinetobacter_baumannii', 'Acinetobacter_sp']",1.0,,,glycobase.csv,,,,,,,4819.0,['Acinetobacter_sp'],['Acinetobacter'],['Moraxellaceae'],['Pseudomonadales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria'],[''],,,[],[],[],[],[],[],[],[],[],[],{}
9307.0,Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9354.0,Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[Gal(b1-4)GlcNAc(b1-6)]GalNAc,['Homo_sapiens'],0.0,,O,glycobase.csv,,,,,,,10889.0,['Homo_sapiens'],['Homo'],['Hominidae'],['Primates'],['Mammalia'],['Chordata'],['Animalia'],['Eukarya'],[''],G85284LO,O,[],[],[],[],[],[],['milk'],['UBERON:0001913'],['https://doi.org/10.1111/j.1432-1033.1989.tb14853.x'],['Homo_sapiens'],"{'dHex': 1, 'Hex': 4, 'HexNAc': 4}"
9356.0,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9374.0,Man(b1-2)Man(a1-2)Man(a1-2)[Glc(a1-3)]Man(b1-3)GlcNAc(b1-2)Man,"['Salmonella_eimsbuettel', 'Salmonella_sp']",1.0,,,glycobase.csv,,,,,,,1588.0,"['Salmonella_eimsbuettel', 'Salmonella_enterica', 'Salmonella_livingstone', 'Salmonella_sp']","['Salmonella', 'Salmonella', 'Salmonella', 'Salmonella']","['Enterobacteriaceae', 'Enterobacteriaceae', 'Enterobacteriaceae', 'Enterobacteriaceae']","['Enterobacterales', 'Enterobacterales', 'Enterobacterales', 'Enterobacterales']","['Gammaproteobacteria', 'Gammaproteobacteria', 'Gammaproteobacteria', 'Gammaproteobacteria']","['Proteobacteria', 'Proteobacteria', 'Proteobacteria', 'Proteobacteria']","['Bacteria', 'Bacteria', 'Bacteria', 'Bacteria']","['Bacteria', 'Bacteria', 'Bacteria', 'Bacteria']","['', 'https://pubmed.ncbi.nlm.nih.gov/23848592/', 'https://pubmed.ncbi.nlm.nih.gov/23848592/', '']",,repeat,[],[],[],[],[],[],[],[],[],[],"{'Hex': 6, 'HexNAc': 1}"
9376.0,[FucNAc(a1-2)]Rha(a1-3)[FucNAc(a1-2)]Rha(a1-2)Rha(a1-3)Rha,['Pseudomonas_fluorescens'],1.0,,,glycobase.csv,,,,,,,17856.0,['Pseudomonas_fluorescens'],['Pseudomonas'],['Pseudomonadaceae'],['Pseudomonadales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria'],[''],,repeat,[],[],[],[],[],[],[],[],[],[],{}
9413.0,Rha(b1-3)[Xyl(b1-2)]RhaNAc(a1-3)Rha,,1.0,Fungi,,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9417.0,[GlcNAcOMe(b1-2)]Rha(a1-3)Rha(a1-3)Rha(a1-3)Rha(a1-2)RhaOMe(a1-3)Rha,,1.0,Bacteria,,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9445.0,Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9459.0,GalNAcA(b1-4)GalNAcA(a1-4)GalNAcA(a1-3)QuiNAc(a1-4)GalNAcA,,1.0,Bacteria,,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9465.0,Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,"['Bos_taurus', 'Homo_sapiens', 'Sus_scrofa']",0.0,,N,glycobase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
